2012-06-08 00:00 9999-99-99 99:99      0.829 -9999 -999.99     8 -9 -99999999
2012-06-11 00:00 9999-99-99 99:99      0.420 -9999 -999.99     8 -9 -99999999
2012-06-14 00:00 9999-99-99 99:99      1.163 -9999 -999.99     8 -9 -99999999
2012-06-17 00:00 9999-99-99 99:99      0.616 -9999 -999.99     8 -9 -99999999
2012-06-20 00:00 9999-99-99 99:99      0.635 -9999 -999.99     8 -9 -99999999
2012-06-23 00:00 9999-99-99 99:99      1.351 -9999 -999.99     8 -9 -99999999
2012-06-26 00:00 9999-99-99 99:99      2.236 -9999 -999.99     8 -9 -99999999
2012-06-29 00:00 9999-99-99 99:99      1.929 -9999 -999.99     8 -9 -99999999
2012-07-02 00:00 9999-99-99 99:99      4.483 -9999 -999.99     8 -9 -99999999
2012-07-05 00:00 9999-99-99 99:99      1.596 -9999 -999.99     8 -9 -99999999
2012-07-08 00:00 9999-99-99 99:99      1.408 -9999 -999.99     8 -9 -99999999
2012-07-11 00:00 9999-99-99 99:99      1.463 -9999 -999.99     8 -9 -99999999
2012-07-14 00:00 9999-99-99 99:99      1.601 -9999 -999.99     8 -9 -99999999
2012-07-17 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
2012-07-20 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
2012-07-23 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
2012-07-26 00:00 9999-99-99 99:99      1.187 -9999 -999.99     8 -9 -99999999
2012-07-29 00:00 9999-99-99 99:99      1.184 -9999 -999.99     8 -9 -99999999
2012-08-01 00:00 9999-99-99 99:99      1.253 -9999 -999.99     8 -9 -99999999
2012-08-04 00:00 9999-99-99 99:99      0.782 -9999 -999.99     8 -9 -99999999
2012-08-07 00:00 9999-99-99 99:99      1.649 -9999 -999.99     8 -9 -99999999
2012-08-10 00:00 9999-99-99 99:99      1.701 -9999 -999.99     8 -9 -99999999
2012-08-13 00:00 9999-99-99 99:99      1.415 -9999 -999.99     8 -9 -99999999
2012-08-16 00:00 9999-99-99 99:99      0.605 -9999 -999.99     8 -9 -99999999
2012-08-19 00:00 9999-99-99 99:99      1.198 -9999 -999.99     8 -9 -99999999
2012-08-22 00:00 9999-99-99 99:99      1.851 -9999 -999.99     8 -9 -99999999
2012-08-25 00:00 9999-99-99 99:99      1.600 -9999 -999.99     8 -9 -99999999
2012-08-28 00:00 9999-99-99 99:99      2.313 -9999 -999.99     8 -9 -99999999
2012-08-31 00:00 9999-99-99 99:99      2.983 -9999 -999.99     8 -9 -99999999
2012-09-03 00:00 9999-99-99 99:99      3.647 -9999 -999.99     8 -9 -99999999
2012-09-06 00:00 9999-99-99 99:99      1.395 -9999 -999.99     8 -9 -99999999
2012-09-09 00:00 9999-99-99 99:99      0.855 -9999 -999.99     8 -9 -99999999
2012-09-12 00:00 9999-99-99 99:99      2.619 -9999 -999.99     8 -9 -99999999
2012-09-15 00:00 9999-99-99 99:99      2.693 -9999 -999.99     8 -9 -99999999
2012-09-18 00:00 9999-99-99 99:99      0.557 -9999 -999.99     8 -9 -99999999
2012-09-21 00:00 9999-99-99 99:99      0.752 -9999 -999.99     8 -9 -99999999
2012-09-24 00:00 9999-99-99 99:99      0.629 -9999 -999.99     8 -9 -99999999
2012-09-27 00:00 9999-99-99 99:99      2.647 -9999 -999.99     8 -9 -99999999
2012-09-30 00:00 9999-99-99 99:99      1.976 -9999 -999.99     8 -9 -99999999
2012-10-03 00:00 9999-99-99 99:99      0.931 -9999 -999.99     8 -9 -99999999
2012-10-06 00:00 9999-99-99 99:99      0.572 -9999 -999.99     8 -9 -99999999
2012-10-09 00:00 9999-99-99 99:99      0.288 -9999 -999.99     8 -9 -99999999
2012-10-12 00:00 9999-99-99 99:99      0.928 -9999 -999.99     8 -9 -99999999
2012-10-15 00:00 9999-99-99 99:99      0.661 -9999 -999.99     8 -9 -99999999
2012-10-18 00:00 9999-99-99 99:99      0.445 -9999 -999.99     8 -9 -99999999
2012-10-21 00:00 9999-99-99 99:99      0.324 -9999 -999.99     8 -9 -99999999
2012-10-24 00:00 9999-99-99 99:99      0.314 -9999 -999.99     8 -9 -99999999
2012-10-27 00:00 9999-99-99 99:99      0.454 -9999 -999.99     8 -9 -99999999
2012-10-30 00:00 9999-99-99 99:99      0.231 -9999 -999.99     8 -9 -99999999
2012-11-02 00:00 9999-99-99 99:99      1.188 -9999 -999.99     8 -9 -99999999
2012-11-05 00:00 9999-99-99 99:99      0.354 -9999 -999.99     8 -9 -99999999
2012-11-08 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
2012-11-11 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
2012-11-14 00:00 9999-99-99 99:99      0.494 -9999 -999.99     8 -9 -99999999
2012-11-17 00:00 9999-99-99 99:99      0.306 -9999 -999.99     8 -9 -99999999
2012-11-20 00:00 9999-99-99 99:99      0.374 -9999 -999.99     8 -9 -99999999
2012-11-23 00:00 9999-99-99 99:99      0.340 -9999 -999.99     8 -9 -99999999
2012-11-26 00:00 9999-99-99 99:99      0.503 -9999 -999.99     8 -9 -99999999
2012-11-29 00:00 9999-99-99 99:99      0.463 -9999 -999.99     8 -9 -99999999
2012-12-02 00:00 9999-99-99 99:99      0.271 -9999 -999.99     8 -9 -99999999
2012-12-05 00:00 9999-99-99 99:99      0.102 -9999 -999.99     8 -9 -99999999
2012-12-08 00:00 9999-99-99 99:99      0.304 -9999 -999.99     8 -9 -99999999
2012-12-11 00:00 9999-99-99 99:99      0.058 -9999 -999.99     8 -9 -99999999
2012-12-14 00:00 9999-99-99 99:99      0.394 -9999 -999.99     8 -9 -99999999
2012-12-17 00:00 9999-99-99 99:99      0.404 -9999 -999.99     8 -9 -99999999
2012-12-20 00:00 9999-99-99 99:99      0.542 -9999 -999.99     8 -9 -99999999
2012-12-23 00:00 9999-99-99 99:99      0.589 -9999 -999.99     8 -9 -99999999
2012-12-26 00:00 9999-99-99 99:99      0.245 -9999 -999.99     8 -9 -99999999
2012-12-29 00:00 9999-99-99 99:99      0.292 -9999 -999.99     8 -9 -99999999
2013-01-01 00:00 9999-99-99 99:99      0.286 -9999 -999.99     8 -9 -99999999
2013-01-04 00:00 9999-99-99 99:99      0.212 -9999 -999.99     8 -9 -99999999
2013-01-07 00:00 9999-99-99 99:99      0.182 -9999 -999.99     8 -9 -99999999
2013-01-10 00:00 9999-99-99 99:99      0.295 -9999 -999.99     8 -9 -99999999
2013-01-13 00:00 9999-99-99 99:99      0.338 -9999 -999.99     8 -9 -99999999
2013-01-16 00:00 9999-99-99 99:99      0.265 -9999 -999.99     8 -9 -99999999
2013-01-19 00:00 9999-99-99 99:99      0.214 -9999 -999.99     8 -9 -99999999
2013-01-22 00:00 9999-99-99 99:99      0.252 -9999 -999.99     8 -9 -99999999
2013-01-25 00:00 9999-99-99 99:99      0.178 -9999 -999.99     8 -9 -99999999
2013-01-28 00:00 9999-99-99 99:99      0.204 -9999 -999.99     8 -9 -99999999
2013-01-31 00:00 9999-99-99 99:99      0.419 -9999 -999.99     8 -9 -99999999
2013-02-03 00:00 9999-99-99 99:99      0.098 -9999 -999.99     8 -9 -99999999
2013-02-06 00:00 9999-99-99 99:99      0.106 -9999 -999.99     8 -9 -99999999
2013-02-09 00:00 9999-99-99 99:99      0.193 -9999 -999.99     8 -9 -99999999
2013-02-12 00:00 9999-99-99 99:99      0.158 -9999 -999.99     8 -9 -99999999
2013-02-15 00:00 9999-99-99 99:99      0.236 -9999 -999.99     8 -9 -99999999
2013-02-18 00:00 9999-99-99 99:99      0.139 -9999 -999.99     8 -9 -99999999
2013-02-21 00:00 9999-99-99 99:99      0.250 -9999 -999.99     8 -9 -99999999
2013-02-24 00:00 9999-99-99 99:99      0.237 -9999 -999.99     8 -9 -99999999
2013-02-27 00:00 9999-99-99 99:99      0.137 -9999 -999.99     8 -9 -99999999
2013-03-02 00:00 9999-99-99 99:99      0.133 -9999 -999.99     8 -9 -99999999
2013-03-05 00:00 9999-99-99 99:99      0.109 -9999 -999.99     8 -9 -99999999
2013-03-08 00:00 9999-99-99 99:99      0.684 -9999 -999.99     8 -9 -99999999
2013-03-11 00:00 9999-99-99 99:99      0.247 -9999 -999.99     8 -9 -99999999
2013-03-14 00:00 9999-99-99 99:99      0.203 -9999 -999.99     8 -9 -99999999
2013-03-17 00:00 9999-99-99 99:99      0.427 -9999 -999.99     8 -9 -99999999
2013-03-20 00:00 9999-99-99 99:99      0.308 -9999 -999.99     8 -9 -99999999
2013-03-23 00:00 9999-99-99 99:99      0.303 -9999 -999.99     8 -9 -99999999
2013-03-26 00:00 9999-99-99 99:99      0.231 -9999 -999.99     8 -9 -99999999
2013-03-29 00:00 9999-99-99 99:99      0.399 -9999 -999.99     8 -9 -99999999
2013-04-01 00:00 9999-99-99 99:99      0.206 -9999 -999.99     8 -9 -99999999
2013-04-04 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
2013-04-07 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
2013-04-10 00:00 9999-99-99 99:99      0.174 -9999 -999.99     8 -9 -99999999
2013-04-13 00:00 9999-99-99 99:99      0.291 -9999 -999.99     8 -9 -99999999
2013-04-16 00:00 9999-99-99 99:99      0.134 -9999 -999.99     8 -9 -99999999
2013-04-19 00:00 9999-99-99 99:99      0.151 -9999 -999.99     8 -9 -99999999
2013-04-22 00:00 9999-99-99 99:99      0.123 -9999 -999.99     8 -9 -99999999
2013-04-25 00:00 9999-99-99 99:99      0.393 -9999 -999.99     8 -9 -99999999
2013-04-28 00:00 9999-99-99 99:99      0.403 -9999 -999.99     8 -9 -99999999
2013-05-01 00:00 9999-99-99 99:99      0.160 -9999 -999.99     8 -9 -99999999
2013-05-04 00:00 9999-99-99 99:99      0.228 -9999 -999.99     8 -9 -99999999
2013-05-07 00:00 9999-99-99 99:99      0.410 -9999 -999.99     8 -9 -99999999
2013-05-10 00:00 9999-99-99 99:99      0.575 -9999 -999.99     8 -9 -99999999
2013-05-13 00:00 9999-99-99 99:99      0.790 -9999 -999.99     8 -9 -99999999
2013-05-16 00:00 9999-99-99 99:99      0.706 -9999 -999.99     8 -9 -99999999
2013-05-19 00:00 9999-99-99 99:99      0.378 -9999 -999.99     8 -9 -99999999
2013-05-22 00:00 9999-99-99 99:99      0.208 -9999 -999.99     8 -9 -99999999
2013-05-25 00:00 9999-99-99 99:99      1.192 -9999 -999.99     8 -9 -99999999
2013-05-28 00:00 9999-99-99 99:99      0.387 -9999 -999.99     8 -9 -99999999
2013-05-31 00:00 9999-99-99 99:99      0.211 -9999 -999.99     8 -9 -99999999
2013-06-03 00:00 9999-99-99 99:99      0.655 -9999 -999.99     8 -9 -99999999
2013-06-06 00:00 9999-99-99 99:99      0.423 -9999 -999.99     8 -9 -99999999
2013-06-09 00:00 9999-99-99 99:99      0.381 -9999 -999.99     8 -9 -99999999
2013-06-12 00:00 9999-99-99 99:99      0.390 -9999 -999.99     8 -9 -99999999
2013-06-15 00:00 9999-99-99 99:99      0.319 -9999 -999.99     8 -9 -99999999
2013-06-18 00:00 9999-99-99 99:99      0.552 -9999 -999.99     8 -9 -99999999
2013-06-21 00:00 9999-99-99 99:99      1.220 -9999 -999.99     8 -9 -99999999
2013-06-24 00:00 9999-99-99 99:99      2.280 -9999 -999.99     8 -9 -99999999
2013-06-27 00:00 9999-99-99 99:99      0.412 -9999 -999.99     8 -9 -99999999
2013-06-30 00:00 9999-99-99 99:99      1.002 -9999 -999.99     8 -9 -99999999
2013-07-03 00:00 9999-99-99 99:99      2.945 -9999 -999.99     8 -9 -99999999
2013-07-06 00:00 9999-99-99 99:99      1.875 -9999 -999.99     8 -9 -99999999
2013-07-09 00:00 9999-99-99 99:99      1.402 -9999 -999.99     8 -9 -99999999
2013-07-12 00:00 9999-99-99 99:99      1.680 -9999 -999.99     8 -9 -99999999
2013-07-15 00:00 9999-99-99 99:99      1.575 -9999 -999.99     8 -9 -99999999
2013-07-18 00:00 9999-99-99 99:99      1.007 -9999 -999.99     8 -9 -99999999
2013-07-21 00:00 9999-99-99 99:99      0.783 -9999 -999.99     8 -9 -99999999
2013-07-24 00:00 9999-99-99 99:99      0.885 -9999 -999.99     8 -9 -99999999
2013-07-27 00:00 9999-99-99 99:99      0.625 -9999 -999.99     8 -9 -99999999
2013-07-30 00:00 9999-99-99 99:99      0.983 -9999 -999.99     8 -9 -99999999
2013-08-02 00:00 9999-99-99 99:99      0.857 -9999 -999.99     8 -9 -99999999
2013-08-05 00:00 9999-99-99 99:99      1.659 -9999 -999.99     8 -9 -99999999
2013-08-08 00:00 9999-99-99 99:99      0.910 -9999 -999.99     8 -9 -99999999
2013-08-11 00:00 9999-99-99 99:99      1.189 -9999 -999.99     8 -9 -99999999
2013-08-14 00:00 9999-99-99 99:99      0.936 -9999 -999.99     8 -9 -99999999
2013-08-17 00:00 9999-99-99 99:99      1.665 -9999 -999.99     8 -9 -99999999
2013-08-20 00:00 9999-99-99 99:99      2.178 -9999 -999.99     8 -9 -99999999
2013-08-23 00:00 9999-99-99 99:99      1.558 -9999 -999.99     8 -9 -99999999
2013-08-26 00:00 9999-99-99 99:99      0.739 -9999 -999.99     8 -9 -99999999
2013-08-29 00:00 9999-99-99 99:99      0.971 -9999 -999.99     8 -9 -99999999
2013-09-01 00:00 9999-99-99 99:99      0.499 -9999 -999.99     8 -9 -99999999
2013-09-04 00:00 9999-99-99 99:99      1.411 -9999 -999.99     8 -9 -99999999
2013-09-07 00:00 9999-99-99 99:99      1.634 -9999 -999.99     8 -9 -99999999
2013-09-10 00:00 9999-99-99 99:99      0.660 -9999 -999.99     8 -9 -99999999
2013-09-13 00:00 9999-99-99 99:99      1.101 -9999 -999.99     8 -9 -99999999
2013-09-16 00:00 9999-99-99 99:99      0.691 -9999 -999.99     8 -9 -99999999
2013-09-19 00:00 9999-99-99 99:99      0.208 -9999 -999.99     8 -9 -99999999
2013-09-22 00:00 9999-99-99 99:99      0.676 -9999 -999.99     8 -9 -99999999
2013-09-25 00:00 9999-99-99 99:99      0.818 -9999 -999.99     8 -9 -99999999
2013-09-28 00:00 9999-99-99 99:99      0.241 -9999 -999.99     8 -9 -99999999
2013-10-01 00:00 9999-99-99 99:99      0.366 -9999 -999.99     8 -9 -99999999
2013-10-04 00:00 9999-99-99 99:99      0.176 -9999 -999.99     8 -9 -99999999
2013-10-07 00:00 9999-99-99 99:99      0.548 -9999 -999.99     8 -9 -99999999
2013-10-10 00:00 9999-99-99 99:99      0.801 -9999 -999.99     8 -9 -99999999
2013-10-13 00:00 9999-99-99 99:99      0.544 -9999 -999.99     8 -9 -99999999
2013-10-16 00:00 9999-99-99 99:99      0.571 -9999 -999.99     8 -9 -99999999
2013-10-19 00:00 9999-99-99 99:99      0.608 -9999 -999.99     8 -9 -99999999
2013-10-22 00:00 9999-99-99 99:99      0.308 -9999 -999.99     8 -9 -99999999
2013-10-25 00:00 9999-99-99 99:99      0.312 -9999 -999.99     8 -9 -99999999
2013-10-28 00:00 9999-99-99 99:99      0.233 -9999 -999.99     8 -9 -99999999
2013-10-31 00:00 9999-99-99 99:99      0.934 -9999 -999.99     8 -9 -99999999
2013-11-03 00:00 9999-99-99 99:99      0.383 -9999 -999.99     8 -9 -99999999
2013-11-06 00:00 9999-99-99 99:99      0.611 -9999 -999.99     8 -9 -99999999
2013-11-09 00:00 9999-99-99 99:99      0.411 -9999 -999.99     8 -9 -99999999
2013-11-12 00:00 9999-99-99 99:99      0.307 -9999 -999.99     8 -9 -99999999
2013-11-15 00:00 9999-99-99 99:99      0.427 -9999 -999.99     8 -9 -99999999
2013-11-18 00:00 9999-99-99 99:99      0.195 -9999 -999.99     8 -9 -99999999
2013-11-21 00:00 9999-99-99 99:99      0.281 -9999 -999.99     8 -9 -99999999
2013-11-24 00:00 9999-99-99 99:99      0.527 -9999 -999.99     8 -9 -99999999
2013-11-27 00:00 9999-99-99 99:99      0.373 -9999 -999.99     8 -9 -99999999
2013-11-30 00:00 9999-99-99 99:99      0.385 -9999 -999.99     8 -9 -99999999
2013-12-03 00:00 9999-99-99 99:99      0.608 -9999 -999.99     8 -9 -99999999
2013-12-06 00:00 9999-99-99 99:99      0.452 -9999 -999.99     8 -9 -99999999
2013-12-09 00:00 9999-99-99 99:99      0.562 -9999 -999.99     8 -9 -99999999
2013-12-12 00:00 9999-99-99 99:99      0.202 -9999 -999.99     8 -9 -99999999
2013-12-15 00:00 9999-99-99 99:99      0.201 -9999 -999.99     8 -9 -99999999
2013-12-18 00:00 9999-99-99 99:99      0.212 -9999 -999.99     8 -9 -99999999
2013-12-21 00:00 9999-99-99 99:99      0.628 -9999 -999.99     8 -9 -99999999
2013-12-24 00:00 9999-99-99 99:99      0.196 -9999 -999.99     8 -9 -99999999
2013-12-27 00:00 9999-99-99 99:99      0.208 -9999 -999.99     8 -9 -99999999
2013-12-30 00:00 9999-99-99 99:99      0.128 -9999 -999.99     8 -9 -99999999
2014-01-02 00:00 9999-99-99 99:99      0.418 -9999 -999.99     8 -9 -99999999
2014-01-05 00:00 9999-99-99 99:99      0.152 -9999 -999.99     8 -9 -99999999
2014-01-08 00:00 9999-99-99 99:99      0.240 -9999 -999.99     8 -9 -99999999
2014-01-11 00:00 9999-99-99 99:99      0.133 -9999 -999.99     8 -9 -99999999
2014-01-14 00:00 9999-99-99 99:99      0.108 -9999 -999.99     8 -9 -99999999
2014-01-17 00:00 9999-99-99 99:99      0.139 -9999 -999.99     8 -9 -99999999
2014-01-20 00:00 9999-99-99 99:99      0.186 -9999 -999.99     8 -9 -99999999
2014-01-23 00:00 9999-99-99 99:99      0.075 -9999 -999.99     8 -9 -99999999
2014-01-26 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
2014-01-29 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
2014-02-01 00:00 9999-99-99 99:99 -99999.999 -9999 -999.99     4 -9 -99999999
2014-02-04 00:00 9999-99-99 99:99     -0.011 -9999 -999.99     8 -9 -99999999
2014-02-07 00:00 9999-99-99 99:99      0.283 -9999 -999.99     8 -9 -99999999
2014-02-10 00:00 9999-99-99 99:99      0.770 -9999 -999.99     8 -9 -99999999
2014-02-13 00:00 9999-99-99 99:99      0.080 -9999 -999.99     8 -9 -99999999
2014-02-16 00:00 9999-99-99 99:99      0.213 -9999 -999.99     8 -9 -99999999
2014-02-19 00:00 9999-99-99 99:99      0.034 -9999 -999.99     8 -9 -99999999
2014-02-22 00:00 9999-99-99 99:99      0.120 -9999 -999.99     8 -9 -99999999
2014-02-25 00:00 9999-99-99 99:99      0.430 -9999 -999.99     8 -9 -99999999
2014-02-28 00:00 9999-99-99 99:99      0.422 -9999 -999.99     8 -9 -99999999
2014-03-03 00:00 9999-99-99 99:99      0.347 -9999 -999.99     8 -9 -99999999
2014-03-06 00:00 9999-99-99 99:99      0.435 -9999 -999.99     8 -9 -99999999
2014-03-09 00:00 9999-99-99 99:99      0.214 -9999 -999.99     8 -9 -99999999
2014-03-12 00:00 9999-99-99 99:99      0.267 -9999 -999.99     8 -9 -99999999
2014-03-15 00:00 9999-99-99 99:99      0.168 -9999 -999.99     8 -9 -99999999
2014-03-18 00:00 9999-99-99 99:99      0.261 -9999 -999.99     8 -9 -99999999
2014-03-21 00:00 9999-99-99 99:99      0.170 -9999 -999.99     8 -9 -99999999
2014-03-24 00:00 9999-99-99 99:99      0.206 -9999 -999.99     8 -9 -99999999
2014-03-27 00:00 9999-99-99 99:99      0.519 -9999 -999.99     8 -9 -99999999
2014-03-30 00:00 9999-99-99 99:99      0.235 -9999 -999.99     8 -9 -99999999
2014-04-02 00:00 9999-99-99 99:99      0.325 -9999 -999.99     8 -9 -99999999
2014-04-05 00:00 9999-99-99 99:99      0.341 -9999 -999.99     8 -9 -99999999
2014-04-08 00:00 9999-99-99 99:99      0.102 -9999 -999.99     8 -9 -99999999
2014-04-11 00:00 9999-99-99 99:99      0.207 -9999 -999.99     8 -9 -99999999
2014-04-14 00:00 9999-99-99 99:99      0.228 -9999 -999.99     8 -9 -99999999
2014-04-17 00:00 9999-99-99 99:99      0.575 -9999 -999.99     8 -9 -99999999
2014-04-20 00:00 9999-99-99 99:99      0.545 -9999 -999.99     8 -9 -99999999
2014-04-23 00:00 9999-99-99 99:99      0.737 -9999 -999.99     8 -9 -99999999
2014-04-26 00:00 9999-99-99 99:99      1.092 -9999 -999.99     8 -9 -99999999
2014-04-29 00:00 9999-99-99 99:99      0.088 -9999 -999.99     8 -9 -99999999
2014-05-02 00:00 9999-99-99 99:99      0.373 -9999 -999.99     8 -9 -99999999
2014-05-05 00:00 9999-99-99 99:99      0.495 -9999 -999.99     8 -9 -99999999
2014-05-08 00:00 9999-99-99 99:99      0.147 -9999 -999.99     8 -9 -99999999
2014-05-11 00:00 9999-99-99 99:99      0.582 -9999 -999.99     8 -9 -99999999
2014-05-14 00:00 9999-99-99 99:99      0.587 -9999 -999.99     8 -9 -99999999
2014-05-17 00:00 9999-99-99 99:99      0.546 -9999 -999.99     8 -9 -99999999
2014-05-20 00:00 9999-99-99 99:99      0.322 -9999 -999.99     8 -9 -99999999
2014-05-23 00:00 9999-99-99 99:99      0.701 -9999 -999.99     8 -9 -99999999
2014-05-26 00:00 9999-99-99 99:99      0.593 -9999 -999.99     8 -9 -99999999
2014-05-29 00:00 9999-99-99 99:99      0.854 -9999 -999.99     8 -9 -99999999
2014-06-01 00:00 9999-99-99 99:99      0.481 -9999 -999.99     8 -9 -99999999
2014-06-04 00:00 9999-99-99 99:99      0.429 -9999 -999.99     8 -9 -99999999
2014-06-07 00:00 9999-99-99 99:99      0.194 -9999 -999.99     8 -9 -99999999
2014-06-10 00:00 9999-99-99 99:99      0.401 -9999 -999.99     8 -9 -99999999
2014-06-13 00:00 9999-99-99 99:99      0.965 -9999 -999.99     8 -9 -99999999
2014-06-16 00:00 9999-99-99 99:99      0.741 -9999 -999.99     8 -9 -99999999
2014-06-19 00:00 9999-99-99 99:99      0.494 -9999 -999.99     8 -9 -99999999
2014-06-22 00:00 9999-99-99 99:99      0.749 -9999 -999.99     8 -9 -99999999
2014-06-25 00:00 9999-99-99 99:99      0.757 -9999 -999.99     8 -9 -99999999
2014-06-28 00:00 9999-99-99 99:99      0.710 -9999 -999.99     8 -9 -99999999
2014-07-01 00:00 9999-99-99 99:99      2.275 -9999 -999.99     8 -9 -99999999
2014-07-04 00:00 9999-99-99 99:99      1.669 -9999 -999.99     8 -9 -99999999
2014-07-07 00:00 9999-99-99 99:99      0.963 -9999 -999.99     8 -9 -99999999
2014-07-10 00:00 9999-99-99 99:99      1.454 -9999 -999.99     8 -9 -99999999
2014-07-13 00:00 9999-99-99 99:99      3.008 -9999 -999.99     8 -9 -99999999
2014-07-16 00:00 9999-99-99 99:99      1.276 -9999 -999.99     8 -9 -99999999
2014-07-19 00:00 9999-99-99 99:99      5.237 -9999 -999.99     8 -9 -99999999
2014-07-22 00:00 9999-99-99 99:99      2.457 -9999 -999.99     8 -9 -99999999
2014-07-25 00:00 9999-99-99 99:99      0.829 -9999 -999.99     8 -9 -99999999
2014-07-28 00:00 9999-99-99 99:99      2.006 -9999 -999.99     8 -9 -99999999
2014-07-31 00:00 9999-99-99 99:99      0.984 -9999 -999.99     8 -9 -99999999
2014-08-03 00:00 9999-99-99 99:99      1.185 -9999 -999.99     8 -9 -99999999
2014-08-06 00:00 9999-99-99 99:99      0.527 -9999 -999.99     8 -9 -99999999
2014-08-09 00:00 9999-99-99 99:99      0.600 -9999 -999.99     8 -9 -99999999
2014-08-12 00:00 9999-99-99 99:99      1.401 -9999 -999.99     8 -9 -99999999
2014-08-15 00:00 9999-99-99 99:99      1.111 -9999 -999.99     8 -9 -99999999
2014-08-18 00:00 9999-99-99 99:99      2.787 -9999 -999.99     8 -9 -99999999
2014-08-21 00:00 9999-99-99 99:99      1.202 -9999 -999.99     8 -9 -99999999
2014-08-24 00:00 9999-99-99 99:99      0.324 -9999 -999.99     8 -9 -99999999
2014-08-27 00:00 9999-99-99 99:99      0.569 -9999 -999.99     8 -9 -99999999
2014-08-30 00:00 9999-99-99 99:99      1.161 -9999 -999.99     8 -9 -99999999
2014-09-02 00:00 9999-99-99 99:99      0.585 -9999 -999.99     8 -9 -99999999
2014-09-05 00:00 9999-99-99 99:99      0.245 -9999 -999.99     8 -9 -99999999
2014-09-08 00:00 9999-99-99 99:99      1.106 -9999 -999.99     8 -9 -99999999
2014-09-11 00:00 9999-99-99 99:99      0.223 -9999 -999.99     8 -9 -99999999
2014-09-14 00:00 9999-99-99 99:99      0.717 -9999 -999.99     8 -9 -99999999
2014-09-17 00:00 9999-99-99 99:99      1.492 -9999 -999.99     8 -9 -99999999
2014-09-20 00:00 9999-99-99 99:99      1.237 -9999 -999.99     8 -9 -99999999
2014-09-23 00:00 9999-99-99 99:99      0.715 -9999 -999.99     8 -9 -99999999
2014-09-26 00:00 9999-99-99 99:99      0.612 -9999 -999.99     8 -9 -99999999
2014-09-29 00:00 9999-99-99 99:99      0.598 -9999 -999.99     8 -9 -99999999
2014-10-02 00:00 9999-99-99 99:99      0.527 -9999 -999.99     8 -9 -99999999
2014-10-05 00:00 9999-99-99 99:99      0.290 -9999 -999.99     8 -9 -99999999
2014-10-08 00:00 9999-99-99 99:99      0.439 -9999 -999.99     8 -9 -99999999
2014-10-11 00:00 9999-99-99 99:99      0.620 -9999 -999.99     8 -9 -99999999
2014-10-14 00:00 9999-99-99 99:99      0.333 -9999 -999.99     8 -9 -99999999
2014-10-17 00:00 9999-99-99 99:99      0.563 -9999 -999.99     8 -9 -99999999
2014-10-20 00:00 9999-99-99 99:99      0.446 -9999 -999.99     8 -9 -99999999
2014-10-23 00:00 9999-99-99 99:99      0.544 -9999 -999.99     8 -9 -99999999
2014-10-26 00:00 9999-99-99 99:99      0.573 -9999 -999.99     8 -9 -99999999
2014-10-29 00:00 9999-99-99 99:99      0.285 -9999 -999.99     8 -9 -99999999
2014-11-01 00:00 9999-99-99 99:99      0.837 -9999 -999.99     8 -9 -99999999
2014-11-04 00:00 9999-99-99 99:99      0.348 -9999 -999.99     8 -9 -99999999
2014-11-07 00:00 9999-99-99 99:99      0.415 -9999 -999.99     8 -9 -99999999
2014-11-10 00:00 9999-99-99 99:99      0.267 -9999 -999.99     8 -9 -99999999
2014-11-13 00:00 9999-99-99 99:99      0.319 -9999 -999.99     8 -9 -99999999
2014-11-16 00:00 9999-99-99 99:99      0.559 -9999 -999.99     8 -9 -99999999
2014-11-19 00:00 9999-99-99 99:99      1.577 -9999 -999.99     8 -9 -99999999
2014-11-22 00:00 9999-99-99 99:99      0.923 -9999 -999.99     8 -9 -99999999
2014-11-25 00:00 9999-99-99 99:99      0.569 -9999 -999.99     8 -9 -99999999
2014-11-28 00:00 9999-99-99 99:99      0.236 -9999 -999.99     8 -9 -99999999
2014-12-01 00:00 9999-99-99 99:99      0.356 -9999 -999.99     8 -9 -99999999
2014-12-04 00:00 9999-99-99 99:99      0.452 -9999 -999.99     8 -9 -99999999
2014-12-07 00:00 9999-99-99 99:99      0.216 -9999 -999.99     8 -9 -99999999
2014-12-10 00:00 9999-99-99 99:99      0.471 -9999 -999.99     8 -9 -99999999
2014-12-13 00:00 9999-99-99 99:99      0.484 -9999 -999.99     8 -9 -99999999
2014-12-16 00:00 9999-99-99 99:99      0.077 -9999 -999.99     8 -9 -99999999
2014-12-19 00:00 9999-99-99 99:99      0.310 -9999 -999.99     8 -9 -99999999
2014-12-22 00:00 9999-99-99 99:99      0.140 -9999 -999.99     8 -9 -99999999
